Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensor,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,vision,api,jira
MCF-2020-0063372,Contract Permanent,Scientist (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,: develop new long- - phd computer science topics excellent player interpersonal communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0063173,Contract Permanent,Scientist (Data Analytics) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,: develop new long- - phd computer science fields excellent player interpersonal communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0063287,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain minimum phd degree information security cybersecurity fields. / cybersecurity network security system security malware research cryptography forensics . conduct independent research publish top conferences journals. proficient python c java. data analytics machine learning deep learning huge plus. industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp). hackathons / ethical hacking beneficial. player research engineering ethics. interpersonal communication .,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063227,Contract Permanent,Scientist (Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain minimum phd degree information security cybersecurity fields. / cybersecurity network security system security malware research cryptography forensics . conduct independent research publish top conferences journals. proficient python c java. data analytics machine learning deep learning huge plus. industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp). hackathons / ethical hacking beneficial. player research engineering ethics. interpersonal communication .,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063197,Contract Permanent,Scientist(Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain minimum phd degree information security cybersecurity fields. / cybersecurity network security system security malware research cryptography forensics . conduct independent research publish top conferences journals. proficient python c java. data analytics machine learning deep learning huge plus. industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp). hackathons / ethical hacking beneficial. player research engineering ethics. interpersonal communication .,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063121,Contract Permanent,Scientist (Dialogue Technology) Aural & Language Intelligence I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,3,Professional,Sciences  Laboratory  R&D,phd computer science electrical/computer engineering 3 experiences dialogue technology deep learning approaches platforms (tensorflow/ / cntk) machine learning natural language problems natural dialogue systems state- - -art methods approaches problems track international journals peer,5900.0,11800.0,8850.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0062890,Permanent,Senior Data Scientist / Team Lead,SNAPHUNT PTE. LTD.,Posted 13 Mar 2020,5,Senior Executive,Information Technology,build lead best leadership role algorithms hiring maintaining infrastructure prototypes proven experiments / possess advanced degree computer field. 5 data scientist machine learning deep learning proficient r python scala solid problem solver problems data coach performing teams,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063410,Permanent,Senior Data Engineer (Data Platform),LIBERTY WIRELESS PTE. LTD.,Posted 13 Mar 2020,3,Senior Executive,Engineering,- . develop data platforms cloud platform data setting tools data state- - -art methods data processing & analysis. working open 4 ~ 6 relevant (python java scala) bachelors masters degree computer science engineering relevant industry equivalent required. big data technologies ( hadoop /pig java/mapreduce) scaling big data technologies curiosity systems key successful. sql database nosql databases -time processing pipelines spark-streaming data working bash linux environments exposure data machine web services (aws) / google cloud plus orchestration tools data data visualization tools plus ( .),7000.0,8500.0,7750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
MCF-2020-0063306,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,algorithms - multi- robust - - group- multi- identification data collaborate members research phd computer science/ mathematics computer machine learning proficient,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0063256,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 13 Mar 2020,2,Executive,Engineering,develop software system detection & robot one domains: computer object detection & & sensor system interfacing low- & simulation testing & min. bachelor degree engineering theoretical & practical / interest & understanding interest developing robot c++ git,4000.0,7800.0,5900.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0063193,Contract Permanent,Research Engineer (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,minimum bachelor computer science computer engineering fields 1- prior natural language processing / text processing /machine learning one programming language: python java c++ possess communication interpersonal,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063184,Contract Permanent,Senior /  Research Engineer (Cyber Security & Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain minimum bachelor degree field computer science computer engineering mathematics statistics fields. / cybersecurity network security system security system integration. hackathons / ethical hacking huge plus. industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp). data analytics machine learning beneficial. independently translate research ideas programs industry standard coding practices. proficient python c java. player research engineering ethics. interpersonal communication .,3000.0,5500.0,4250.0,Low,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063172,Contract Permanent,Scientist (Human Language Technologies) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering mathematics electrical engineering one research : natural language processing/understanding learner willing necessary innovate develop prototypes demonstrate feasibility research programming one languages: python java c# c++ proficient spoken written english communication reports plus,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MCF-2020-0063143,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering minimum 4 prior natural language processing/ text processing/ machine learning level relevant proficient one programming language: java c++ python communication interpersonal,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063141,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering minimum 4 prior natural language processing/ text processing/ machine learning level relevant proficient one programming language: java c++ python communication interpersonal,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063127,Contract Permanent,Scientist (Natural Language Processing) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,4,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering minimum 4 prior natural language processing/ text processing/ machine learning level relevant proficient one programming language: java c++ python communication interpersonal,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0063113,Contract Permanent,Scientist (Acoustics Speech and Language) I2R,A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,,Professional,Sciences  Laboratory  R&D,phd computer science information technology proficiency one programming language (python/c++/java) platforms (tensorflow/pytorch/cntk) machine learning natural language applications spirit problem solving excellent verbal written communication track international journals peer-,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0062941,Contract Permanent,Research Fellow (Bioinformatician) (SIgN),A*STAR RESEARCH ENTITIES,Posted 13 Mar 2020,2,Professional,Sciences  Laboratory  R&D,phd computational science/engineering mathematics fields 2 relevant programming r/python/perl/ /c++/matlab/java similar analysis - - data (preferred) learning data implementation,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0062856,Permanent,Backend Engineer,HMLET CENTRAL PTE. LTD.,Posted 13 Mar 2020,3,Professional,Engineering,develop maintain - deadlines deliverables. qualifications computer science/ study . software development one general purpose programming languages. working two : web /linux language / development. working proficiency communication written .,6000.0,12000.0,9000.0,High,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0062784,Contract Permanent,Research Fellow (Quantum and Complexity Science),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 13 Mar 2020,1,Professional,Sciences  Laboratory  R&D,quality research quantum information applications complexity papers quantum information applications complexity science world- supervision topics quantum information applications complexity science phd information /written communication record high quantum ideas proposal algorithms/ (e.g. ) learning groups research general prior co- students,5000.0,6500.0,5750.0,Med,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0061921,Permanent,Data Scientist - Machine Learning,BIOFOURMIS SINGAPORE PTE. LTD.,Posted 12 Mar 2020,3,Professional,Engineering Healthcare  Pharmaceutical Information Technology,research development algorithms changes data real-time. research develop algorithms sensor data . research development algorithms . architect algorithms . systems maintenance. deliver product. documentation algorithms . masters phd fields modelling machine learning development end- - analytics data exploration/ building . proficient programming python c/c++ plus. big data cloud computing/distributed computing data visualization. background exposure healthcare plus.,4000.0,6500.0,5250.0,Med,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
MCF-2020-0061805,Contract Permanent,Scientist (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,perform research : seakeeping ships machine learning applications conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations cfd / models relevant techniques machine learning data analytics collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. duties assigned supervisor. phd naval /ocean/marine mathematics disciplines. preferably 3 relevant postdoctoral/research/industry competent : strong working naval offshore engineering. potential flow packages simulate seakeeping behaviour vessels / groups vessels. ocean basin. / sensing data analytics machine learning marine offshore systems model- . hardware- - -loop (hil) testing / software /programming languages preferred: starccm+ sesam suite equivalent fortran python / c++ interpersonal communications . adapt effectively members . command written spoken english language. resourceful self-driven high degree professional integrity.,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0061754,Contract Permanent,Research Engineer (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,perform research : seakeeping ships machine learning applications conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations cfd / models relevant techniques machine learning data analytics collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. duties assigned supervisor. bachelor master degree naval /ocean/marine mathematics disciplines. preferably 3 relevant postdoctoral/research/industry competent : strong working naval offshore engineering. potential flow packages simulate seakeeping behaviour vessels / groups vessels. ocean basin. / sensing data analytics machine learning marine offshore systems model- . hardware- - -loop (hil) testing / software /programming languages preferred: starccm+ sesam suite equivalent fortran python / c++ interpersonal communications . adapt effectively members . command written spoken english language. resourceful self-driven high degree professional integrity.,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0061746,Contract Permanent,Research Engineer (Naval Architecture / Marine Hydrodynamics) TCOMS,TECHNOLOGY CENTRE FOR OFFSHORE AND MARINE SINGAPORE LTD.,Posted 12 Mar 2020,3,Professional,Sciences  Laboratory  R&D,perform research : seakeeping ships machine learning applications conduct extensive high-quality research develop integrated physical-numerical modelling & simulations combinations : physical experiments field / experimental sensing numerical simulations cfd / models relevant techniques machine learning data analytics collaborate industry partners affiliated research institutes relevant stakeholders assist securing research grants. duties assigned supervisor. bachelor master degree naval /ocean/marine mathematics disciplines. preferably 3 relevant postdoctoral/research/industry competent : strong working naval offshore engineering. potential flow packages simulate seakeeping behaviour vessels / groups vessels. ocean basin. / sensing data analytics machine learning marine offshore systems model- . hardware- - -loop (hil) testing / software /programming languages preferred: starccm+ sesam suite equivalent fortran python / c++ interpersonal communications . adapt effectively members . command written spoken english language. resourceful self-driven high degree professional integrity.,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
